ontoClassPrefLabel,ontoClassURI,ontoClassDefinition,mappedClassRelation,mappedClassURI,ontoParentClassPrefLabel,ontoParentClass,ontoPropertyURI,ontoPropertyPrefLabel,ontoPropertyDatatypeLabel,ontoPropertyDatatype
tandwielkast,https://otl.waternet.nl/def/6d295fca-97c2-3015-a5fa-e98a4d2779ed,"Mechanisch, gesloten apparaat voor het aanpassen van het toerental. (Bron: Waternet)",,,installatiedeel,https://otl.waternet.nl/def/ff631afd-b4bb-3d3e-a14f-bc2733aa3efa,https://otl.waternet.nl/def/43881d1e-42a2-4fd1-a3d0-a900cf6d4bf6,merk,string,http://www.w3.org/2001/XMLSchema#string
tandwielkast,https://otl.waternet.nl/def/6d295fca-97c2-3015-a5fa-e98a4d2779ed,"Mechanisch, gesloten apparaat voor het aanpassen van het toerental. (Bron: Waternet)",,,installatiedeel,https://otl.waternet.nl/def/ff631afd-b4bb-3d3e-a14f-bc2733aa3efa,https://otl.waternet.nl/def/09cdff04-e42b-3b70-a23d-c23e7a3658cc,plaatsingsdatum,date,http://www.w3.org/2001/XMLSchema#date
tandwielkast,https://otl.waternet.nl/def/6d295fca-97c2-3015-a5fa-e98a4d2779ed,"Mechanisch, gesloten apparaat voor het aanpassen van het toerental. (Bron: Waternet)",,,installatiedeel,https://otl.waternet.nl/def/ff631afd-b4bb-3d3e-a14f-bc2733aa3efa,https://otl.waternet.nl/def/9c126169-1ba4-3531-bf9d-bbb32ed5f430,omschrijving,string,http://www.w3.org/2001/XMLSchema#string
tandwielkast,https://otl.waternet.nl/def/6d295fca-97c2-3015-a5fa-e98a4d2779ed,"Mechanisch, gesloten apparaat voor het aanpassen van het toerental. (Bron: Waternet)",,,installatiedeel,https://otl.waternet.nl/def/ff631afd-b4bb-3d3e-a14f-bc2733aa3efa,https://otl.waternet.nl/def/c3c9882c-49b5-33d2-99c7-e0a7aaa94040,installateur,string,http://www.w3.org/2001/XMLSchema#string
tandwielkast,https://otl.waternet.nl/def/6d295fca-97c2-3015-a5fa-e98a4d2779ed,"Mechanisch, gesloten apparaat voor het aanpassen van het toerental. (Bron: Waternet)",,,installatiedeel,https://otl.waternet.nl/def/ff631afd-b4bb-3d3e-a14f-bc2733aa3efa,https://otl.waternet.nl/def/22fe1771-d3c3-3958-873b-e21f8b719b2b,fabrikant,string,http://www.w3.org/2001/XMLSchema#string
tandwielkast,https://otl.waternet.nl/def/6d295fca-97c2-3015-a5fa-e98a4d2779ed,"Mechanisch, gesloten apparaat voor het aanpassen van het toerental. (Bron: Waternet)",,,installatiedeel,https://otl.waternet.nl/def/ff631afd-b4bb-3d3e-a14f-bc2733aa3efa,https://otl.waternet.nl/def/de592649-bb0a-3f79-9887-1d5bd9179a5b,bouwjaar,gYear,http://www.w3.org/2001/XMLSchema#gYear
tandwielkast,https://otl.waternet.nl/def/6d295fca-97c2-3015-a5fa-e98a4d2779ed,"Mechanisch, gesloten apparaat voor het aanpassen van het toerental. (Bron: Waternet)",,,installatiedeel,https://otl.waternet.nl/def/ff631afd-b4bb-3d3e-a14f-bc2733aa3efa,https://otl.waternet.nl/def/e49f2aad-d8bc-3310-98a9-89ea99e8e56c,serienummer,string,http://www.w3.org/2001/XMLSchema#string
tandwielkast,https://otl.waternet.nl/def/6d295fca-97c2-3015-a5fa-e98a4d2779ed,"Mechanisch, gesloten apparaat voor het aanpassen van het toerental. (Bron: Waternet)",,,installatiedeel,https://otl.waternet.nl/def/ff631afd-b4bb-3d3e-a14f-bc2733aa3efa,https://otl.waternet.nl/def/7e235565-64ef-3a15-9d35-0fbf7b9aa3b4,global trade identification number,string,http://www.w3.org/2001/XMLSchema#string
tandwielkast,https://otl.waternet.nl/def/6d295fca-97c2-3015-a5fa-e98a4d2779ed,"Mechanisch, gesloten apparaat voor het aanpassen van het toerental. (Bron: Waternet)",,,installatiedeel,https://otl.waternet.nl/def/ff631afd-b4bb-3d3e-a14f-bc2733aa3efa,https://otl.waternet.nl/def/34264104-97f8-3956-bcf0-f2bc74448034,type,string,http://www.w3.org/2001/XMLSchema#string
tandwielkast,https://otl.waternet.nl/def/6d295fca-97c2-3015-a5fa-e98a4d2779ed,"Mechanisch, gesloten apparaat voor het aanpassen van het toerental. (Bron: Waternet)",,,installatiedeel,https://otl.waternet.nl/def/ff631afd-b4bb-3d3e-a14f-bc2733aa3efa,https://otl.waternet.nl/def/af6f3ba1-796d-3359-b326-660df67996b7,conditiescore NEN 2767,,
tandwielkast,https://otl.waternet.nl/def/6d295fca-97c2-3015-a5fa-e98a4d2779ed,"Mechanisch, gesloten apparaat voor het aanpassen van het toerental. (Bron: Waternet)",,,installatiedeel,https://otl.waternet.nl/def/ff631afd-b4bb-3d3e-a14f-bc2733aa3efa,https://otl.waternet.nl/def/9a4bdddb-3272-343e-86cc-a4428348c567,aanschafprijs,,
tandwielkast,https://otl.waternet.nl/def/6d295fca-97c2-3015-a5fa-e98a4d2779ed,"Mechanisch, gesloten apparaat voor het aanpassen van het toerental. (Bron: Waternet)",,,installatiedeel,https://otl.waternet.nl/def/ff631afd-b4bb-3d3e-a14f-bc2733aa3efa,https://otl.waternet.nl/def/28ea326e-9545-4943-8e8c-4f8b00d00f80,vervangingswaarde,,
tandwielkast,https://otl.waternet.nl/def/6d295fca-97c2-3015-a5fa-e98a4d2779ed,"Mechanisch, gesloten apparaat voor het aanpassen van het toerental. (Bron: Waternet)",,,installatiedeel,https://otl.waternet.nl/def/ff631afd-b4bb-3d3e-a14f-bc2733aa3efa,https://otl.waternet.nl/def/e46c97a9-e682-3113-9448-82c3bc586255,bedrijfsstatus,,
tandwielkast,https://otl.waternet.nl/def/6d295fca-97c2-3015-a5fa-e98a4d2779ed,"Mechanisch, gesloten apparaat voor het aanpassen van het toerental. (Bron: Waternet)",,,installatiedeel,https://otl.waternet.nl/def/ff631afd-b4bb-3d3e-a14f-bc2733aa3efa,https://otl.waternet.nl/def/3339f0d0-0961-362b-a458-b5aa2abda2ca,technische levensduur,,
tandwielkast,https://otl.waternet.nl/def/6d295fca-97c2-3015-a5fa-e98a4d2779ed,"Mechanisch, gesloten apparaat voor het aanpassen van het toerental. (Bron: Waternet)",,,installatiedeel,https://otl.waternet.nl/def/ff631afd-b4bb-3d3e-a14f-bc2733aa3efa,https://otl.waternet.nl/def/9a460f0d-21bf-3520-8c8f-f9545b4612ad,vakdiscipline,,
tandwielkast,https://otl.waternet.nl/def/6d295fca-97c2-3015-a5fa-e98a4d2779ed,"Mechanisch, gesloten apparaat voor het aanpassen van het toerental. (Bron: Waternet)",HasReference,https://identifier.buildingsmart.org/uri/buildingsmart/ifc/4.3/class/IfcBearing,installatiedeel,https://otl.waternet.nl/def/ff631afd-b4bb-3d3e-a14f-bc2733aa3efa,,,,
tandwielkast,https://otl.waternet.nl/def/6d295fca-97c2-3015-a5fa-e98a4d2779ed,"Mechanisch, gesloten apparaat voor het aanpassen van het toerental. (Bron: Waternet)",IsChildOf,https://otl.waternet.nl/def/ff631afd-b4bb-3d3e-a14f-bc2733aa3efa,installatiedeel,https://otl.waternet.nl/def/ff631afd-b4bb-3d3e-a14f-bc2733aa3efa,,,,
tandwielkast,https://otl.waternet.nl/def/6d295fca-97c2-3015-a5fa-e98a4d2779ed,"Mechanisch, gesloten apparaat voor het aanpassen van het toerental. (Bron: Waternet)",IsPartOf,https://otl.waternet.nl/def/4a90f563-cee3-3957-bd60-86b7ccbb9eb1,installatiedeel,https://otl.waternet.nl/def/ff631afd-b4bb-3d3e-a14f-bc2733aa3efa,,,,
tandwielkast,https://otl.waternet.nl/def/6d295fca-97c2-3015-a5fa-e98a4d2779ed,"Mechanisch, gesloten apparaat voor het aanpassen van het toerental. (Bron: Waternet)",IsPartOf,https://otl.waternet.nl/def/be253d8a-8652-3a7b-a816-7bf0d25fba35,installatiedeel,https://otl.waternet.nl/def/ff631afd-b4bb-3d3e-a14f-bc2733aa3efa,,,,
tandwielkast,https://otl.waternet.nl/def/6d295fca-97c2-3015-a5fa-e98a4d2779ed,"Mechanisch, gesloten apparaat voor het aanpassen van het toerental. (Bron: Waternet)",IsPartOf,https://otl.waternet.nl/def/8e35dac6-1fc6-3fc8-a3ed-5efbb6c51d7a,installatiedeel,https://otl.waternet.nl/def/ff631afd-b4bb-3d3e-a14f-bc2733aa3efa,,,,
terrein,https://otl.waternet.nl/def/bb02bb03-4375-3049-9260-5f74a6b9d961,"Door een type landgebruik gekarakteriseerd, zichtbaar begrensd stuk grond. (Bron: NEN 2767-4)",,,,,https://otl.waternet.nl/def/d55833c7-14c5-322e-8f6a-e8b5904d3e17,aannemer,string,http://www.w3.org/2001/XMLSchema#string
terrein,https://otl.waternet.nl/def/bb02bb03-4375-3049-9260-5f74a6b9d961,"Door een type landgebruik gekarakteriseerd, zichtbaar begrensd stuk grond. (Bron: NEN 2767-4)",,,,,https://otl.waternet.nl/def/e8f4ef80-fffc-3f92-91d9-ae33f0c605d7,naam,string,http://www.w3.org/2001/XMLSchema#string
terrein,https://otl.waternet.nl/def/bb02bb03-4375-3049-9260-5f74a6b9d961,"Door een type landgebruik gekarakteriseerd, zichtbaar begrensd stuk grond. (Bron: NEN 2767-4)",,,,,https://otl.waternet.nl/def/af7bf91b-d4d0-3501-8e59-89940f7e8583,beheerder,string,http://www.w3.org/2001/XMLSchema#string
terrein,https://otl.waternet.nl/def/bb02bb03-4375-3049-9260-5f74a6b9d961,"Door een type landgebruik gekarakteriseerd, zichtbaar begrensd stuk grond. (Bron: NEN 2767-4)",,,,,https://otl.waternet.nl/def/ec243e6c-a155-3d6c-be4e-eb423826ef1e,tagcode,string,http://www.w3.org/2001/XMLSchema#string
terrein,https://otl.waternet.nl/def/bb02bb03-4375-3049-9260-5f74a6b9d961,"Door een type landgebruik gekarakteriseerd, zichtbaar begrensd stuk grond. (Bron: NEN 2767-4)",,,,,https://otl.waternet.nl/def/de592649-bb0a-3f79-9887-1d5bd9179a5b,bouwjaar,gYear,http://www.w3.org/2001/XMLSchema#gYear
terrein,https://otl.waternet.nl/def/bb02bb03-4375-3049-9260-5f74a6b9d961,"Door een type landgebruik gekarakteriseerd, zichtbaar begrensd stuk grond. (Bron: NEN 2767-4)",,,,,https://otl.waternet.nl/def/9c126169-1ba4-3531-bf9d-bbb32ed5f430,omschrijving,string,http://www.w3.org/2001/XMLSchema#string
terrein,https://otl.waternet.nl/def/bb02bb03-4375-3049-9260-5f74a6b9d961,"Door een type landgebruik gekarakteriseerd, zichtbaar begrensd stuk grond. (Bron: NEN 2767-4)",,,,,https://otl.waternet.nl/def/e46c97a9-e682-3113-9448-82c3bc586255,bedrijfsstatus,,
terrein,https://otl.waternet.nl/def/bb02bb03-4375-3049-9260-5f74a6b9d961,"Door een type landgebruik gekarakteriseerd, zichtbaar begrensd stuk grond. (Bron: NEN 2767-4)",,,,,https://otl.waternet.nl/def/8c8e3fda-85ad-372f-b898-7b908dd9e8c8,eigenaar,,
terrein,https://otl.waternet.nl/def/bb02bb03-4375-3049-9260-5f74a6b9d961,"Door een type landgebruik gekarakteriseerd, zichtbaar begrensd stuk grond. (Bron: NEN 2767-4)",HasPart,https://otl.waternet.nl/def/aced9bbe-0940-3cd2-950e-0cd0ffbcaa04,,,,,,
terrein,https://otl.waternet.nl/def/bb02bb03-4375-3049-9260-5f74a6b9d961,"Door een type landgebruik gekarakteriseerd, zichtbaar begrensd stuk grond. (Bron: NEN 2767-4)",HasPart,https://otl.waternet.nl/def/f4e56c72-8e14-358c-b94b-e78db73e2a9b,,,,,,
terrein,https://otl.waternet.nl/def/bb02bb03-4375-3049-9260-5f74a6b9d961,"Door een type landgebruik gekarakteriseerd, zichtbaar begrensd stuk grond. (Bron: NEN 2767-4)",HasPart,https://otl.waternet.nl/def/f0ad3fd9-ef3f-37d0-a215-9c4b863d6ecb,,,,,,
terrein,https://otl.waternet.nl/def/bb02bb03-4375-3049-9260-5f74a6b9d961,"Door een type landgebruik gekarakteriseerd, zichtbaar begrensd stuk grond. (Bron: NEN 2767-4)",HasPart,https://otl.waternet.nl/def/79567311-77ac-3d63-b8a2-7eb7538633d4,,,,,,
terrein,https://otl.waternet.nl/def/bb02bb03-4375-3049-9260-5f74a6b9d961,"Door een type landgebruik gekarakteriseerd, zichtbaar begrensd stuk grond. (Bron: NEN 2767-4)",HasPart,https://otl.waternet.nl/def/db067163-0c3d-38b9-a7c0-f55202331ed2,,,,,,
terrein,https://otl.waternet.nl/def/bb02bb03-4375-3049-9260-5f74a6b9d961,"Door een type landgebruik gekarakteriseerd, zichtbaar begrensd stuk grond. (Bron: NEN 2767-4)",HasPart,https://otl.waternet.nl/def/2389882f-f57a-3580-a0ae-e495771ce590,,,,,,
terrein,https://otl.waternet.nl/def/bb02bb03-4375-3049-9260-5f74a6b9d961,"Door een type landgebruik gekarakteriseerd, zichtbaar begrensd stuk grond. (Bron: NEN 2767-4)",HasPart,https://otl.waternet.nl/def/c92eead0-1753-35eb-a364-0688b423f286,,,,,,
terrein,https://otl.waternet.nl/def/bb02bb03-4375-3049-9260-5f74a6b9d961,"Door een type landgebruik gekarakteriseerd, zichtbaar begrensd stuk grond. (Bron: NEN 2767-4)",HasPart,https://otl.waternet.nl/def/576cbac8-3b48-370c-862e-2b3f4c5831c0,,,,,,
terrein,https://otl.waternet.nl/def/bb02bb03-4375-3049-9260-5f74a6b9d961,"Door een type landgebruik gekarakteriseerd, zichtbaar begrensd stuk grond. (Bron: NEN 2767-4)",HasPart,https://otl.waternet.nl/def/a33ae94a-269e-3663-a844-3a7effb06d90,,,,,,
terrein,https://otl.waternet.nl/def/bb02bb03-4375-3049-9260-5f74a6b9d961,"Door een type landgebruik gekarakteriseerd, zichtbaar begrensd stuk grond. (Bron: NEN 2767-4)",HasPart,https://otl.waternet.nl/def/14d95718-2f40-34ff-907b-74d958b69d27,,,,,,
terrein,https://otl.waternet.nl/def/bb02bb03-4375-3049-9260-5f74a6b9d961,"Door een type landgebruik gekarakteriseerd, zichtbaar begrensd stuk grond. (Bron: NEN 2767-4)",HasPart,https://otl.waternet.nl/def/e3f98a9b-cf8c-343c-99ce-bdd7e77c8df0,,,,,,
terrein,https://otl.waternet.nl/def/bb02bb03-4375-3049-9260-5f74a6b9d961,"Door een type landgebruik gekarakteriseerd, zichtbaar begrensd stuk grond. (Bron: NEN 2767-4)",HasPart,https://otl.waternet.nl/def/4c0866f8-2c6e-31ab-96ad-7ecfaea6d3ca,,,,,,
terrein,https://otl.waternet.nl/def/bb02bb03-4375-3049-9260-5f74a6b9d961,"Door een type landgebruik gekarakteriseerd, zichtbaar begrensd stuk grond. (Bron: NEN 2767-4)",HasPart,https://otl.waternet.nl/def/5f8de8d4-62ff-3ac3-b256-ae0b1869c46f,,,,,,
terrein,https://otl.waternet.nl/def/bb02bb03-4375-3049-9260-5f74a6b9d961,"Door een type landgebruik gekarakteriseerd, zichtbaar begrensd stuk grond. (Bron: NEN 2767-4)",HasPart,https://otl.waternet.nl/def/638fa40b-fd23-3c18-8db5-c750f06f9b1d,,,,,,
terrein,https://otl.waternet.nl/def/bb02bb03-4375-3049-9260-5f74a6b9d961,"Door een type landgebruik gekarakteriseerd, zichtbaar begrensd stuk grond. (Bron: NEN 2767-4)",HasReference,https://identifier.buildingsmart.org/uri/buildingsmart/ifc/4.3/class/IfcSite,,,,,,
terrein,https://otl.waternet.nl/def/bb02bb03-4375-3049-9260-5f74a6b9d961,"Door een type landgebruik gekarakteriseerd, zichtbaar begrensd stuk grond. (Bron: NEN 2767-4)",IsParentOf,https://otl.waternet.nl/def/0097c943-d5a2-3c1e-8613-138321b242ef,,,,,,
terrein,https://otl.waternet.nl/def/bb02bb03-4375-3049-9260-5f74a6b9d961,"Door een type landgebruik gekarakteriseerd, zichtbaar begrensd stuk grond. (Bron: NEN 2767-4)",IsParentOf,https://otl.waternet.nl/def/3ecf55db-ab92-402c-beea-8bb6220b3d2d,,,,,,
terrein,https://otl.waternet.nl/def/bb02bb03-4375-3049-9260-5f74a6b9d961,"Door een type landgebruik gekarakteriseerd, zichtbaar begrensd stuk grond. (Bron: NEN 2767-4)",IsPartOf,https://otl.waternet.nl/def/c586a28a-ea8a-34f2-9f8f-650635ec4cb2,,,,,,
terrein,https://otl.waternet.nl/def/bb02bb03-4375-3049-9260-5f74a6b9d961,"Door een type landgebruik gekarakteriseerd, zichtbaar begrensd stuk grond. (Bron: NEN 2767-4)",IsPartOf,https://otl.waternet.nl/def/e9844771-378f-3e52-a770-45981d82cfc1,,,,,,
terrein,https://otl.waternet.nl/def/bb02bb03-4375-3049-9260-5f74a6b9d961,"Door een type landgebruik gekarakteriseerd, zichtbaar begrensd stuk grond. (Bron: NEN 2767-4)",IsPartOf,https://otl.waternet.nl/def/9a1ec3cf-8d1b-3b7c-a6cf-4b31a42063ec,,,,,,
terrein,https://otl.waternet.nl/def/bb02bb03-4375-3049-9260-5f74a6b9d961,"Door een type landgebruik gekarakteriseerd, zichtbaar begrensd stuk grond. (Bron: NEN 2767-4)",IsPartOf,https://otl.waternet.nl/def/3d2330b2-3f02-389e-9e43-6ff1e4bd5958,,,,,,
transformator,https://otl.waternet.nl/def/ed756aa6-4d7a-3e18-ab7c-9e62cf8245f6,Statisch installatiedeel dat spanning van hoge naar lagere waarden transformeert en omgekeerd. (Bron: Waternet),,,installatiedeel,https://otl.waternet.nl/def/ff631afd-b4bb-3d3e-a14f-bc2733aa3efa,https://otl.waternet.nl/def/163a7510-4e37-3da9-a7e7-aeb610b2f9a6,garantie einddatum,date,http://www.w3.org/2001/XMLSchema#date
transformator,https://otl.waternet.nl/def/ed756aa6-4d7a-3e18-ab7c-9e62cf8245f6,Statisch installatiedeel dat spanning van hoge naar lagere waarden transformeert en omgekeerd. (Bron: Waternet),,,installatiedeel,https://otl.waternet.nl/def/ff631afd-b4bb-3d3e-a14f-bc2733aa3efa,https://otl.waternet.nl/def/e49f2aad-d8bc-3310-98a9-89ea99e8e56c,serienummer,string,http://www.w3.org/2001/XMLSchema#string
transformator,https://otl.waternet.nl/def/ed756aa6-4d7a-3e18-ab7c-9e62cf8245f6,Statisch installatiedeel dat spanning van hoge naar lagere waarden transformeert en omgekeerd. (Bron: Waternet),,,installatiedeel,https://otl.waternet.nl/def/ff631afd-b4bb-3d3e-a14f-bc2733aa3efa,https://otl.waternet.nl/def/09cdff04-e42b-3b70-a23d-c23e7a3658cc,plaatsingsdatum,date,http://www.w3.org/2001/XMLSchema#date
transformator,https://otl.waternet.nl/def/ed756aa6-4d7a-3e18-ab7c-9e62cf8245f6,Statisch installatiedeel dat spanning van hoge naar lagere waarden transformeert en omgekeerd. (Bron: Waternet),,,installatiedeel,https://otl.waternet.nl/def/ff631afd-b4bb-3d3e-a14f-bc2733aa3efa,https://otl.waternet.nl/def/9c126169-1ba4-3531-bf9d-bbb32ed5f430,omschrijving,string,http://www.w3.org/2001/XMLSchema#string
transformator,https://otl.waternet.nl/def/ed756aa6-4d7a-3e18-ab7c-9e62cf8245f6,Statisch installatiedeel dat spanning van hoge naar lagere waarden transformeert en omgekeerd. (Bron: Waternet),,,installatiedeel,https://otl.waternet.nl/def/ff631afd-b4bb-3d3e-a14f-bc2733aa3efa,https://otl.waternet.nl/def/e8f4ef80-fffc-3f92-91d9-ae33f0c605d7,naam,string,http://www.w3.org/2001/XMLSchema#string
transformator,https://otl.waternet.nl/def/ed756aa6-4d7a-3e18-ab7c-9e62cf8245f6,Statisch installatiedeel dat spanning van hoge naar lagere waarden transformeert en omgekeerd. (Bron: Waternet),,,installatiedeel,https://otl.waternet.nl/def/ff631afd-b4bb-3d3e-a14f-bc2733aa3efa,https://otl.waternet.nl/def/ec243e6c-a155-3d6c-be4e-eb423826ef1e,tagcode,string,http://www.w3.org/2001/XMLSchema#string
transformator,https://otl.waternet.nl/def/ed756aa6-4d7a-3e18-ab7c-9e62cf8245f6,Statisch installatiedeel dat spanning van hoge naar lagere waarden transformeert en omgekeerd. (Bron: Waternet),,,installatiedeel,https://otl.waternet.nl/def/ff631afd-b4bb-3d3e-a14f-bc2733aa3efa,https://otl.waternet.nl/def/7e235565-64ef-3a15-9d35-0fbf7b9aa3b4,global trade identification number,string,http://www.w3.org/2001/XMLSchema#string
transformator,https://otl.waternet.nl/def/ed756aa6-4d7a-3e18-ab7c-9e62cf8245f6,Statisch installatiedeel dat spanning van hoge naar lagere waarden transformeert en omgekeerd. (Bron: Waternet),,,installatiedeel,https://otl.waternet.nl/def/ff631afd-b4bb-3d3e-a14f-bc2733aa3efa,https://otl.waternet.nl/def/de592649-bb0a-3f79-9887-1d5bd9179a5b,bouwjaar,gYear,http://www.w3.org/2001/XMLSchema#gYear
transformator,https://otl.waternet.nl/def/ed756aa6-4d7a-3e18-ab7c-9e62cf8245f6,Statisch installatiedeel dat spanning van hoge naar lagere waarden transformeert en omgekeerd. (Bron: Waternet),,,installatiedeel,https://otl.waternet.nl/def/ff631afd-b4bb-3d3e-a14f-bc2733aa3efa,https://otl.waternet.nl/def/34264104-97f8-3956-bcf0-f2bc74448034,type,string,http://www.w3.org/2001/XMLSchema#string
transformator,https://otl.waternet.nl/def/ed756aa6-4d7a-3e18-ab7c-9e62cf8245f6,Statisch installatiedeel dat spanning van hoge naar lagere waarden transformeert en omgekeerd. (Bron: Waternet),,,installatiedeel,https://otl.waternet.nl/def/ff631afd-b4bb-3d3e-a14f-bc2733aa3efa,https://otl.waternet.nl/def/23d25588-5235-3943-a10a-a120039ca7e8,leverancier,string,http://www.w3.org/2001/XMLSchema#string
transformator,https://otl.waternet.nl/def/ed756aa6-4d7a-3e18-ab7c-9e62cf8245f6,Statisch installatiedeel dat spanning van hoge naar lagere waarden transformeert en omgekeerd. (Bron: Waternet),,,installatiedeel,https://otl.waternet.nl/def/ff631afd-b4bb-3d3e-a14f-bc2733aa3efa,https://otl.waternet.nl/def/22fe1771-d3c3-3958-873b-e21f8b719b2b,fabrikant,string,http://www.w3.org/2001/XMLSchema#string
transformator,https://otl.waternet.nl/def/ed756aa6-4d7a-3e18-ab7c-9e62cf8245f6,Statisch installatiedeel dat spanning van hoge naar lagere waarden transformeert en omgekeerd. (Bron: Waternet),,,installatiedeel,https://otl.waternet.nl/def/ff631afd-b4bb-3d3e-a14f-bc2733aa3efa,https://otl.waternet.nl/def/c3c9882c-49b5-33d2-99c7-e0a7aaa94040,installateur,string,http://www.w3.org/2001/XMLSchema#string
transformator,https://otl.waternet.nl/def/ed756aa6-4d7a-3e18-ab7c-9e62cf8245f6,Statisch installatiedeel dat spanning van hoge naar lagere waarden transformeert en omgekeerd. (Bron: Waternet),,,installatiedeel,https://otl.waternet.nl/def/ff631afd-b4bb-3d3e-a14f-bc2733aa3efa,https://otl.waternet.nl/def/43881d1e-42a2-4fd1-a3d0-a900cf6d4bf6,merk,string,http://www.w3.org/2001/XMLSchema#string
transformator,https://otl.waternet.nl/def/ed756aa6-4d7a-3e18-ab7c-9e62cf8245f6,Statisch installatiedeel dat spanning van hoge naar lagere waarden transformeert en omgekeerd. (Bron: Waternet),,,installatiedeel,https://otl.waternet.nl/def/ff631afd-b4bb-3d3e-a14f-bc2733aa3efa,https://otl.waternet.nl/def/3339f0d0-0961-362b-a458-b5aa2abda2ca,technische levensduur,,
transformator,https://otl.waternet.nl/def/ed756aa6-4d7a-3e18-ab7c-9e62cf8245f6,Statisch installatiedeel dat spanning van hoge naar lagere waarden transformeert en omgekeerd. (Bron: Waternet),,,installatiedeel,https://otl.waternet.nl/def/ff631afd-b4bb-3d3e-a14f-bc2733aa3efa,https://otl.waternet.nl/def/9a4bdddb-3272-343e-86cc-a4428348c567,aanschafprijs,,
transformator,https://otl.waternet.nl/def/ed756aa6-4d7a-3e18-ab7c-9e62cf8245f6,Statisch installatiedeel dat spanning van hoge naar lagere waarden transformeert en omgekeerd. (Bron: Waternet),,,installatiedeel,https://otl.waternet.nl/def/ff631afd-b4bb-3d3e-a14f-bc2733aa3efa,https://otl.waternet.nl/def/9a460f0d-21bf-3520-8c8f-f9545b4612ad,vakdiscipline,,
transformator,https://otl.waternet.nl/def/ed756aa6-4d7a-3e18-ab7c-9e62cf8245f6,Statisch installatiedeel dat spanning van hoge naar lagere waarden transformeert en omgekeerd. (Bron: Waternet),,,installatiedeel,https://otl.waternet.nl/def/ff631afd-b4bb-3d3e-a14f-bc2733aa3efa,https://otl.waternet.nl/def/28ea326e-9545-4943-8e8c-4f8b00d00f80,vervangingswaarde,,
transformator,https://otl.waternet.nl/def/ed756aa6-4d7a-3e18-ab7c-9e62cf8245f6,Statisch installatiedeel dat spanning van hoge naar lagere waarden transformeert en omgekeerd. (Bron: Waternet),,,installatiedeel,https://otl.waternet.nl/def/ff631afd-b4bb-3d3e-a14f-bc2733aa3efa,https://otl.waternet.nl/def/e46c97a9-e682-3113-9448-82c3bc586255,bedrijfsstatus,,
transformator,https://otl.waternet.nl/def/ed756aa6-4d7a-3e18-ab7c-9e62cf8245f6,Statisch installatiedeel dat spanning van hoge naar lagere waarden transformeert en omgekeerd. (Bron: Waternet),,,installatiedeel,https://otl.waternet.nl/def/ff631afd-b4bb-3d3e-a14f-bc2733aa3efa,https://otl.waternet.nl/def/af6f3ba1-796d-3359-b326-660df67996b7,conditiescore NEN 2767,,
transformator,https://otl.waternet.nl/def/ed756aa6-4d7a-3e18-ab7c-9e62cf8245f6,Statisch installatiedeel dat spanning van hoge naar lagere waarden transformeert en omgekeerd. (Bron: Waternet),HasReference,https://identifier.buildingsmart.org/uri/buildingsmart/ifc/4.3/class/IfcTransformer,installatiedeel,https://otl.waternet.nl/def/ff631afd-b4bb-3d3e-a14f-bc2733aa3efa,,,,
transformator,https://otl.waternet.nl/def/ed756aa6-4d7a-3e18-ab7c-9e62cf8245f6,Statisch installatiedeel dat spanning van hoge naar lagere waarden transformeert en omgekeerd. (Bron: Waternet),IsChildOf,https://otl.waternet.nl/def/ff631afd-b4bb-3d3e-a14f-bc2733aa3efa,installatiedeel,https://otl.waternet.nl/def/ff631afd-b4bb-3d3e-a14f-bc2733aa3efa,,,,
transformator,https://otl.waternet.nl/def/ed756aa6-4d7a-3e18-ab7c-9e62cf8245f6,Statisch installatiedeel dat spanning van hoge naar lagere waarden transformeert en omgekeerd. (Bron: Waternet),IsPartOf,https://otl.waternet.nl/def/80cf7571-0ad1-397f-95c6-69662993d5e6,installatiedeel,https://otl.waternet.nl/def/ff631afd-b4bb-3d3e-a14f-bc2733aa3efa,,,,
transformator,https://otl.waternet.nl/def/ed756aa6-4d7a-3e18-ab7c-9e62cf8245f6,Statisch installatiedeel dat spanning van hoge naar lagere waarden transformeert en omgekeerd. (Bron: Waternet),IsPartOf,https://otl.waternet.nl/def/68eb9a6a-5535-3ab3-9ea8-75c308b105af,installatiedeel,https://otl.waternet.nl/def/ff631afd-b4bb-3d3e-a14f-bc2733aa3efa,,,,
trap,https://otl.waternet.nl/def/e9485230-8acd-3594-89a6-a2a259b7543f,"Constructie, bestaande uit een reeks van treden, voor het te voet overbruggen van twee op verschillende niveaus gelegen vlakken. (Bron: NEN 2767-4)",,,constructiedeel,https://otl.waternet.nl/def/aeb2d67e-dc9a-35a1-8587-a3a0a9686870,https://otl.waternet.nl/def/7e235565-64ef-3a15-9d35-0fbf7b9aa3b4,global trade identification number,string,http://www.w3.org/2001/XMLSchema#string
trap,https://otl.waternet.nl/def/e9485230-8acd-3594-89a6-a2a259b7543f,"Constructie, bestaande uit een reeks van treden, voor het te voet overbruggen van twee op verschillende niveaus gelegen vlakken. (Bron: NEN 2767-4)",,,constructiedeel,https://otl.waternet.nl/def/aeb2d67e-dc9a-35a1-8587-a3a0a9686870,https://otl.waternet.nl/def/43881d1e-42a2-4fd1-a3d0-a900cf6d4bf6,merk,string,http://www.w3.org/2001/XMLSchema#string
